datum,tag,warengruppe,name,kennz,stud,bed,gast
2019-05-13,Mo,N2,Bio-Erdbeerjoghurt (G),"B,V",0.9,1.1,1.5
2019-05-13,Mo,HG1,"Bio-Spaghetti Bolognese (A,AA)","R,BL",0.0,0.0,0.0
2019-05-13,Mo,HG3,"Gratin Dauphinois mit Gartengemüse (3,5,G,I)",V,2.8,3.4,4.4
2019-05-13,Mo,N1,"Haselnusspudding (G,HB)",V,0.8,1.0,1.5
2019-05-13,Mo,HG2,"Indisches Gemüsecurry (3,I)",VG,2.0,2.8,3.6
2019-05-13,Mo,B1,"Kaisergemüse (3,I)",VG,0.8,1.0,1.5
2019-05-13,Mo,B3,Kartoffelsalat (J),VG,1.0,1.1,1.6
2019-05-13,Mo,N3,"Orangen Creme (1,3,F,G)",V,1.1,1.4,1.6
2019-05-13,Mo,B5,"Salat Buffet (1,3,6,9,16,C,G,J,L)",V,3.0,3.5,4.2
2019-05-13,Mo,B2,"Salatmix (3)Zucchinirohkost (3,9,C,G,H,HA,J)Blaukraut-PreiselbeerrohkostG (3,16)Joghurt-Zitronen-Dressing (3,16,G,I)Balsamico DressingG (1,3,16,I)","V,V,VG,V,VG",0.9,1.1,1.6
2019-05-13,Mo,HG4,"Schnitzel Wiener Art mit Speckkartoffeln (2,3,8,AA,C)",S,3.1,3.9,4.6
2019-05-13,Mo,Suppe,"Steinpilzcremesuppe (3,A,AA,G,I)",V,0.7,0.9,1.4
2019-05-13,Mo,B4,"Waffelkartoffeln (8,A,AA,I)",VG,1.0,1.1,1.6
2019-05-14,Di,N1,Beerenquark (G),V,0.8,1.0,1.5
2019-05-14,Di,B2,Bio-Paprikareis (3),"B,VG",0.8,1.0,1.5
2019-05-14,Di,N2,"Birnenpudding (3,G)",V,0.8,1.0,1.5
2019-05-14,Di,HG3,"Canneloni al Forno (3,A,AA,G,I)","S,R",3.1,3.9,4.6
2019-05-14,Di,HG1,"Ente süß-sauer mit Hsing-Fu-Bandnudeln (3,16,A,AA,F)",G,0.0,0.0,0.0
2019-05-14,Di,B3,"Karottengemüse (3,A,AA,G,I)",V,0.8,1.0,1.5
2019-05-14,Di,B5,"Kartoffelgnocchi (3,A,AA,C)",V,1.0,1.1,1.6
2019-05-14,Di,B1,"Kartoffelpüree (3,G)",V,0.7,0.9,1.4
2019-05-14,Di,N3,Mousse Schokolade (G),V,1.1,1.4,1.6
2019-05-14,Di,Suppe,"Nudelsuppe (3,A,AA,C,I)",V,0.7,0.9,1.4
2019-05-14,Di,HG2,"Reisgericht mexikanisch (3,I)",VG,2.0,2.8,3.6
2019-05-14,Di,B6,"Salat Buffet (1,3,6,9,16,C,G,J,L)",V,3.0,3.5,4.2
2019-05-14,Di,B4,"Salatmix (3)Sylter Dressing (G,I,J,L)Balsamico DressingG (1,3,16,I)Salat RioG (3,16)Rettichrohkost (16,G)","V,V,VG,VG,V",0.9,1.1,1.6
2019-05-14,Di,HG4,"Zwiebelschnitzel mit Kartoffelpüree (3,A,AA,G)",S,3.1,3.9,4.6
2019-05-15,Mi,N1,Aprikosenquark (G),V,0.8,1.0,1.5
2019-05-15,Mi,B2,"Bandnudeln (A,AA)",VG,0.7,0.9,1.4
2019-05-15,Mi,B3,"Bio-Nudeln (3,AA)","B,VG",0.8,1.0,1.5
2019-05-15,Mi,N2,Bio-Vanillepudding (G),"B,V",0.9,1.1,1.5
2019-05-15,Mi,HG4,"Currywurst mit Pommes Frites (2,3,8,16,I,J)","S,R",3.1,3.9,4.6
2019-05-15,Mi,B1,"Kartoffelpüree (3,G)",V,0.7,0.9,1.4
2019-05-15,Mi,N3,"Mousse Noisette (F,G,H,HB)",V,1.1,1.4,1.6
2019-05-15,Mi,Suppe,"Paprika-Creme-Suppe (3,A,AA,G,I)",V,0.7,0.9,1.4
2019-05-15,Mi,B6,Pommes frites (8),VG,1.0,1.1,1.6
2019-05-15,Mi,B4,"Rosenkohlgemüse (3,I)",VG,0.8,1.0,1.5
2019-05-15,Mi,B7,"Salat Buffet (1,3,6,9,16,C,G,J,L)",V,3.0,3.5,4.2
2019-05-15,Mi,B5,"Salatmix (3)TomatensalatG (3,16)Weißkrautsalat mit Äpfeln (3,9,C,G,J)Sylter Dressing (G,I,J,L)Balsamico DressingG (1,3,16,I)","V,VG,V,V,VG",0.9,1.1,1.6
2019-05-15,Mi,HG2,"Schweinefleisch Focho und Bandnudeln (1,3,16,A,AA,F)",S,2.8,3.4,4.4
2019-05-15,Mi,HG3,"Vegetarische Maultaschen an Kräuterrahmsauce mit Röstzwiebel (3,A,AA,C,G,I)",V,2.8,3.4,4.4
2019-05-15,Mi,HG1,"veganes Tomaten-Basilikum Risotto (3,F,I)",VG,2.0,2.8,3.6
2019-05-16,Do,HG2,"Blumenkohl-Kartoffelauflauf (3,5,G,I)",V,2.5,3.1,4.2
2019-05-16,Do,B2,Djuvic-Reis (3),VG,0.8,1.0,1.5
2019-05-16,Do,N3,"Erdnuss-Aprikosen Creme (C,E,G)",V,1.1,1.4,1.6
2019-05-16,Do,Suppe,"Gemüsebrühe mit Kräuternockerl (3,A,AA,C,I)",V,0.7,0.9,1.4
2019-05-16,Do,HG3,"Hackbraten Florentiner Art mit Kartoffelpüree (1,3,AA,C,G,I,J)","S,R",2.8,3.4,4.4
2019-05-16,Do,B1,"Kartoffelpüree (3,G)",V,0.7,0.9,1.4
2019-05-16,Do,N1,"Kokos Mandelpudding mit Ananas (1,3,G)",V,0.8,1.0,1.5
2019-05-16,Do,HG1,"Pasta vegan mit Pilzen (3,AA,F,I)",VG,2.0,2.8,3.6
2019-05-16,Do,N2,Pfirsichquark (G),V,0.8,1.0,1.5
2019-05-16,Do,B4,"Ratatouille (3,I)",VG,1.0,1.1,1.6
2019-05-16,Do,B6,"Salat Buffet (1,3,6,9,16,C,G,J,L)",V,3.0,3.5,4.2
2019-05-16,Do,B3,"Salatmix (3)Gurkenrohkost in Senfrahm (16,G,J)Rote RübensalatG (3,9)Thousand Island Dressing (3,9,16,A,C,G,I,J,L)Balsamico DressingG (1,3,16,I)","V,V,VG,V,VG",0.9,1.1,1.6
2019-05-16,Do,HG4,"Schupfnudel-Pfanne mit Hähnchenbrust (3,A,AA,C,I)",G,3.1,3.9,4.6
2019-05-16,Do,B5,"Twister (8,A,AA)",VG,1.0,1.1,1.6
2019-05-17,Fr,B1,"Bandnudeln (A,AA)",VG,0.7,0.9,1.4
2019-05-17,Fr,B2,Bio-Paprikareis (3),"B,VG",0.8,1.0,1.5
2019-05-17,Fr,Suppe,Bio-Tomatensuppe,"B,VG",0.7,0.9,1.4
2019-05-17,Fr,B3,"Buttergemüse (3,G,I)",V,0.8,1.0,1.5
2019-05-17,Fr,HG4,"Chicken Niks mit Salsa Mexikana und Potatos Dippers (3,16,AA)",G,3.1,3.9,4.6
2019-05-17,Fr,N1,"Haselnussnougatquark (G,H,HB)",V,0.8,1.0,1.5
2019-05-17,Fr,B5,Potato Dipers,VG,1.0,1.1,1.6
2019-05-17,Fr,B6,"Salat Buffet (1,3,6,9,16,C,G,J,L)",V,3.0,3.5,4.2
2019-05-17,Fr,B4,"Salatmix (3)Sellerie Karottenrohkost (3,HB)Bunter GemüsesalatG (3)Creme Fraiche Kräuterdressing (16,G,I)Balsamico DressingG (1,3,16,I)","V,V,VG,V,VG",0.9,1.1,1.6
2019-05-17,Fr,HG3,"Scholle paniert mit Kräuterquark-Dip und Petersilienkartoffeln (3,5,A,AA,D,G,I)",F,3.1,3.9,4.6
2019-05-17,Fr,HG2,"Soja-Gyros mit Tzaziki und Paprika-Tomatenreis (3,F)",VG,3.1,3.9,4.6
2019-05-17,Fr,HG1,"Süßer Semmelschmarrn mit Apfelmus (1,3,AA,AB,AC,AD,C,F,G,K)",V,2.0,2.8,3.6
2019-05-17,Fr,N2,"Vanillecreme mit Preiselbeeren (1,3,F,G)",V,1.1,1.4,1.6
2019-05-20,Mo,B2,Bio-Basmatireis,"B,VG",0.8,1.0,1.5
2019-05-20,Mo,B6,Bio-Buntes Gemüse (3),"B,VG",1.0,1.1,1.6
2019-05-20,Mo,B1,"Butterkartoffeln (5,G)",V,0.7,0.9,1.4
2019-05-20,Mo,N1,Himbeerjoghurt (G),V,0.8,1.0,1.5
2019-05-20,Mo,B4,Kartoffelsalat (J),VG,1.0,1.1,1.6
2019-05-20,Mo,Suppe,"Lauchcremesuppe (3,A,AA,G,I)",V,0.7,0.9,1.4
2019-05-20,Mo,HG1,"Polentaschnitte auf Tomaten-Bohnenragout (3,I)",VG,2.0,2.8,3.6
2019-05-20,Mo,B7,"Salat Buffet (1,3,6,9,16,C,G,J,L)",V,3.0,3.5,4.2
2019-05-20,Mo,B3,"Salatmix (3)Weißkrautsalat Cole Slaw (3,9,C,G,J)Blaukraut-ApfelrohkostG (16)Sauerrahm-Dill-Senf-Dressing (3,G,I,J)Essig-Öl Dressing mediteranG (3,16,I)","V,V,VG,VG",0.9,1.1,1.6
2019-05-20,Mo,HG3,"Schweine Hütten Cordon Bleu mit Ziggy Fries (2,3,8,AA,C,G)",S,3.1,3.9,4.6
2019-05-20,Mo,HG2,"Tagliatelle in Waldpilzrahmsoße (3,A,AA,G,I)",V,2.8,3.4,4.4
2019-05-20,Mo,HG4,"Truthahnsteak Gärtnerin mit Reis (3,16,A,AA,G)","G,A",3.1,3.9,4.6
2019-05-20,Mo,N3,"Vanille Erdbeer Trifle (1,8,AA,C,G)",V,1.1,1.4,1.6
2019-05-20,Mo,B5,Ziggy Fries (8),VG,1.0,1.1,1.6
2019-05-20,Mo,N2,"Zitronen Fromage (3,C,F,G)",V,1.1,1.4,1.6
2019-05-21,Di,N1,"Bananenjoghurt (3,G)",V,0.8,1.0,1.5
2019-05-21,Di,B3,"Buttergemüse (3,G,I)",V,0.8,1.0,1.5
2019-05-21,Di,N3,"Chocolat de Coco (F,G)",V,1.1,1.4,1.6
2019-05-21,Di,HG3,"Farfalle mit Lachs-Zitronensauce (3,A,AA,D,G,I)",F,3.1,3.9,4.6
2019-05-21,Di,HG2,"Gebackene Tempeh-Erdnuss-Plätzchen auf Salatmix mit Rote Bete Remoulade (3,A,AA,F)",VG,2.0,2.8,3.6
2019-05-21,Di,B5,Homestyle Fries,V,1.0,1.1,1.6
2019-05-21,Di,Suppe,"Leberspätzlesuppe (3,AA,C,I)",S,0.7,0.9,1.4
2019-05-21,Di,N2,"Panna Cotta mit Fruchtspiegel (3,8,F,G)",,1.1,1.4,1.6
2019-05-21,Di,B1,Petersilienkartoffeln (5),VG,0.7,0.9,1.4
2019-05-21,Di,HG4,"Pfannengyros mit Tzaziki und Pommes frites (3,8,G,I)",S,3.1,3.9,4.6
2019-05-21,Di,HG1,"Puten Salbei-Schnitzel mit Sahnesoße und Bio-Nudeln (3,A,AA,G)",G,0.0,0.0,0.0
2019-05-21,Di,B6,"Salat Buffet (1,3,6,9,16,C,G,J,L)",V,3.0,3.5,4.2
2019-05-21,Di,B4,"Salatmix (3)Gurkencocktail (16,G)Sellerierohkost (3,G,HB)Curry Dressing (2,3,9,C,G,I,J)Essig-Öl Dressing mediteranG (3,16,I)","V,V,V,V,VG",0.9,1.1,1.6
2019-05-21,Di,B2,XXXFarfalle (AA),V,0.8,1.0,1.5
2019-05-22,Mi,B1,"Bandnudeln (A,AA)",VG,0.7,0.9,1.4
2019-05-22,Mi,HG4,"Chicken Frites mit BBQ Sauce und Twister (1,3,8,16,A,AA,C,I)",G,3.1,3.9,4.6
2019-05-22,Mi,N3,"Erdbeer und Rote Johannisbeer Mousse (1,3,G)",V,1.1,1.4,1.6
2019-05-22,Mi,HG3,"Falafel auf Tomatenrisotto (3,A,I)",VG,2.3,3.0,4.0
2019-05-22,Mi,B2,"Karotten-Broccoligemüse (3,I)",VG,0.8,1.0,1.5
2019-05-22,Mi,B4,Kartoffeln mexikanische Art (5),VG,1.0,1.1,1.6
2019-05-22,Mi,N2,Mango Joghurt (G),V,0.8,1.0,1.5
2019-05-22,Mi,HG2,"Penne Rigate-Auflauf (1,2,3,A,AA,G)",V,2.0,2.8,3.6
2019-05-22,Mi,N1,"Pudding Siciliana (1,G,H,HC,HG)",V,0.8,1.0,1.5
2019-05-22,Mi,B6,"Salat Buffet (1,3,6,9,16,C,G,J,L)",V,3.0,3.5,4.2
2019-05-22,Mi,B3,"Salatmix (3)TomatensalatG (3,16)Kohlrabirohkost (3,9,C,G,HB,J)American Dressing (3,9,16,C,G,I,J)Essig-Öl Dressing mediteranG (3,16,I)","V,VG,V,V,VG",0.9,1.1,1.6
2019-05-22,Mi,HG1,"Schweinesteak mit Mangochutney, Kokossauce und Basmatireis (3,16,G,I)",S,0.0,0.0,0.0
2019-05-22,Mi,Suppe,"Tomaten-Basilikum-Suppe (3,I)",V,0.7,0.9,1.4
2019-05-22,Mi,B5,"Twister (8,A,AA)",VG,1.0,1.1,1.6
2019-05-23,Do,B1,"Bandnudeln (A,AA)",VG,0.7,0.9,1.4
2019-05-23,Do,B3,"Bohnengemüse (3,I)",VG,0.8,1.0,1.5
2019-05-23,Do,N3,"Englishmint Mousse (1,F,G)",V,1.1,1.4,1.6
2019-05-23,Do,HG2,"Gemüsecouscous orientalisch (3,A,AA,I)",VG,2.0,2.8,3.6
2019-05-23,Do,HG4,"Hähnchenbrustfilet Marengo mit Mini-Röstitaler (A,AA,G,I)",G,3.1,3.9,4.6
2019-05-23,Do,B5,"Kroketten (A,AA)",VG,1.0,1.1,1.6
2019-05-23,Do,HG3,"Lasagne Bolognese (3,A,AA,F,G,I)",R,2.8,3.4,4.4
2019-05-23,Do,B2,Petersilienkartoffeln (5),VG,0.7,0.9,1.4
2019-05-23,Do,N2,"Preiselbeerquark (3,G)",V,0.8,1.0,1.5
2019-05-23,Do,N1,"Pudding mit Vanillegeschmack (1,G)",V,0.8,1.0,1.5
2019-05-23,Do,B6,"Salat Buffet (1,3,6,9,16,C,G,J,L)",V,3.0,3.5,4.2
2019-05-23,Do,B4,"Salatmix (3)Karottensalat mit SonnenblumenkernenG (16)ChinakohlsalatG (3,16)Sesam Dressing (9,A,C,F,G,I,J,K,L)Essig-Öl Dressing mediteranG (3,16,I)","V,VG,VG,V,VG",0.9,1.1,1.6
2019-05-23,Do,Suppe,"Speckklösschensuppe (A,AA,C,G,I)","S,R",0.7,0.9,1.4
2019-05-23,Do,HG1,"frischer Stangenspargel mit Sauce Hollandaise (3,5,C,G)",V,0.0,0.0,0.0
2019-05-24,Fr,N1,"Ananasquark (3,G)",V,0.8,1.0,1.5
2019-05-24,Fr,B2,"Buttererbsen (3,G,I)",V,0.8,1.0,1.5
2019-05-24,Fr,B3,"Butterkartoffeln (5,G)",V,0.8,1.0,1.5
2019-05-24,Fr,HG4,"Ente auf Gemüsenudeln (3,16,A,AA,F,L)",G,5.0,6.0,6.5
2019-05-24,Fr,B1,"Gemüsereis mit Sesam (3,I,K)",VG,0.7,0.9,1.4
2019-05-24,Fr,HG2,"Geröstete Blumenkohlröschen mit Zuccini und Mandeln (A,F,K,L)",VG,2.5,3.1,4.2
2019-05-24,Fr,HG1,"Pancakes mit Blaubeeren (8,AA,C,G)",V,2.0,2.8,3.6
2019-05-24,Fr,B5,"Salat Buffet (1,3,6,9,16,C,G,J,L)",V,3.0,3.5,4.2
2019-05-24,Fr,B4,"Salatmix (3)Isartaler SalatG (3,16)RadischensalatGSylter Dressing (G,I,J,L)Essig-Öl Dressing mediteranG (3,16,I)",V,0.9,1.1,1.6
2019-05-24,Fr,N2,Schoko-Banane (G),V,0.8,1.0,1.5
2019-05-24,Fr,HG3,"Seelachs Müllerin mit Kartoffel-Gurkensalat (9,AA,C,D,G,J)",F,3.1,3.9,4.6
2019-05-24,Fr,Suppe,"Selleriecremesuppe (3,A,AA,G,I)",V,0.7,0.9,1.4
2019-05-27,Mo,B2,Bio-Basmatireis,"B,VG",0.8,1.0,1.5
2019-05-27,Mo,N2,Bio-Erdbeerjoghurt (G),"B,V",0.9,1.1,1.5
2019-05-27,Mo,N1,"Haselnusspudding (G,HB)",V,0.8,1.0,1.5
2019-05-27,Mo,HG2,"Indisches Gemüsecurry (3,I)",VG,2.0,2.8,3.6
2019-05-27,Mo,B3,"Kaisergemüse (3,I)",VG,0.8,1.0,1.5
2019-05-27,Mo,B6,Kartoffelsalat (J),VG,1.0,1.1,1.6
2019-05-27,Mo,HG3,"Köttbullar mit Rahmsoße, Preiselbeeren und Kartoffelpüree (3,A,AA,C,G,I)","S,R",2.8,3.4,4.4
2019-05-27,Mo,N3,"Orangen Creme (1,3,F,G)",V,1.1,1.4,1.6
2019-05-27,Mo,HG1,"Pasta mit Lammfleisch und Auberginen (16,A,AA,C,G)","L,J,A",0.0,0.0,0.0
2019-05-27,Mo,B1,Petersilienkartoffeln (5),VG,0.7,0.9,1.4
2019-05-27,Mo,B7,"Salat Buffet (1,3,6,9,16,C,G,J,L)",V,3.0,3.5,4.2
2019-05-27,Mo,B4,"Salatmix (3)Zucchinirohkost (3,9,C,G,H,HA,J)Blaukraut-PreiselbeerrohkostG (3,16)Joghurt-Zitronen-Dressing (3,16,G,I)Balsamico DressingG (1,3,16,I)","V,V,VG,V,VG",0.9,1.1,1.6
2019-05-27,Mo,HG4,"Schnitzel Wiener Art mit Kartoffelsalat (AA,C,J)",S,3.1,3.9,4.6
2019-05-27,Mo,Suppe,"Steinpilzcremesuppe (3,A,AA,G,I)",V,0.7,0.9,1.4
2019-05-27,Mo,B5,"Waffelkartoffeln (8,A,AA,I)",VG,1.0,1.1,1.6
2019-05-28,Di,N2,Beerenquark (G),V,0.8,1.0,1.5
2019-05-28,Di,B2,Bio-Paprikareis (3),"B,VG",0.8,1.0,1.5
2019-05-28,Di,N1,"Birnenpudding (3,G)",V,0.8,1.0,1.5
2019-05-28,Di,HG3,"Canneloni al Forno (3,A,AA,G,I)","S,R",3.1,3.9,4.6
2019-05-28,Di,HG1,"Homestyle Burger (3,C,J)",R,0.0,0.0,0.0
2019-05-28,Di,B4,Homestyle Fries,V,1.0,1.1,1.6
2019-05-28,Di,B1,"Karottengemüse (3,A,AA,G,I)",V,0.8,1.0,1.5
2019-05-28,Di,N3,Mousse Schokolade (G),V,1.1,1.4,1.6
2019-05-28,Di,Suppe,"Nudelsuppe (3,A,AA,C,I)",V,0.7,0.9,1.4
2019-05-28,Di,HG2,"Reisgericht mexikanisch (3,I)",VG,2.0,2.8,3.6
2019-05-28,Di,B5,"Salat Buffet (1,3,6,9,16,C,G,J,L)",V,3.0,3.5,4.2
2019-05-28,Di,B3,"Salatmix (3)Sylter Dressing (G,I,J,L)Balsamico DressingG (1,3,16,I)Salat RioG (3,16)Rettichrohkost (16,G)","V,V,VG,VG,V",0.9,1.1,1.6
2019-05-28,Di,HG4,"Tintenfisch Tapas auf Paprikareis (3,8,AA,G,I,N)",F,3.1,3.9,4.6
2019-05-29,Mi,N2,Bio-Vanillepudding (G),"B,V",0.9,1.1,1.5
2019-05-29,Mi,B3,"Butterkartoffeln (5,G)",V,0.8,1.0,1.5
2019-05-29,Mi,HG1,"Gelbes Thai-Curry mit Schweinefleisch (2,3)",S,0.0,0.0,0.0
2019-05-29,Mi,B1,"Gemüsereis (3,I)",VG,0.8,1.0,1.5
2019-05-29,Mi,N1,"Joghurt mit Früchten (1,3,G)",V,0.8,1.0,1.5
2019-05-29,Mi,N3,"Mousse Noisette (F,G,H,HB)",V,1.1,1.4,1.6
2019-05-29,Mi,Suppe,"Paprika-Creme-Suppe (3,A,AA,G,I)",V,0.7,0.9,1.4
2019-05-29,Mi,B5,"Pommes Dauphine (C,G)",V,1.0,1.1,1.6
2019-05-29,Mi,B2,"Rosenkohlgemüse (3,I)",VG,0.8,1.0,1.5
2019-05-29,Mi,B6,"Salat Buffet (1,3,6,9,16,C,G,J,L)",V,3.0,3.5,4.2
2019-05-29,Mi,B4,"Salatmix (3)TomatensalatG (3,16)Weißkrautsalat mit Äpfeln (3,9,C,G,J)Sylter Dressing (G,I,J,L)Balsamico DressingG (1,3,16,I)","V,VG,V,V,VG",0.9,1.1,1.6
2019-05-29,Mi,HG4,"Spanische Tortilla mit Paprikadip (3,5,16,A,AA,C,G,I)",V,2.3,3.0,4.0
2019-05-29,Mi,HG3,"Zitronenspaghetti mit Erbsen-Pilzragout (3,A,AA,F,HD,I)",VG,2.0,2.8,3.6
2019-05-29,Mi,HG2,"frischer Stangenspargel mit gekochtem Schinken (2,3,5,8,C,G)",S,0.0,0.0,0.0
2019-05-31,Fr,B1,"Bandnudeln (A,AA)",VG,0.7,0.9,1.4
2019-05-31,Fr,B2,"Buttergemüse (3,G,I)",V,0.8,1.0,1.5
2019-05-31,Fr,HG3,"Chicken Niks mit Salsa Mexikana und Sweet Potato Fries (3,8,16,AA)",G,3.1,3.9,4.6
2019-05-31,Fr,HG2,"Chinawok mit Soja (3,A,F,I,J)",VG,2.8,3.4,4.4
2019-05-31,Fr,N1,"Haselnussnougatquark (G,H,HB)",V,0.8,1.0,1.5
2019-05-31,Fr,Suppe,"Mango-Zucchini-Suppe (3,I)",V,0.7,0.9,1.4
2019-05-31,Fr,B3,"Salatmix (3)Sellerie Karottenrohkost (3,HB)Bunter GemüsesalatG (3)Creme Fraiche Kräuterdressing (16,G,I)Balsamico DressingG (1,3,16,I)","V,V,VG,V,VG",0.9,1.1,1.6
2019-05-31,Fr,B4,Sweet Potato Fries (8),VG,1.0,1.1,1.6
2019-05-31,Fr,HG1,"Süßer Semmelschmarrn mit Apfelmus(3,C,K,G,1,AA,F,AA,AB,AC,AD)",V,2.0,2.8,3.6
2019-05-31,Fr,HG4,"Tilapiafilet mit Weißweinsauce und Reis (G,I,3,AA,A,D)","F,A",3.1,3.9,4.6
2019-05-31,Fr,N2,"Vanillecreme mit Preiselbeeren (1,3,F,G)",V,1.1,1.4,1.6
2019-06-03,Mo,N1,"Apfelquark (3,G)",V,0.8,1.0,1.5
2019-06-03,Mo,Suppe,"Broccolicremesuppe (3,A,AA,G,H,HA,I)",V,0.7,0.9,1.4
2019-06-03,Mo,B2,Bunte Butterkarotten (G),V,0.8,1.0,1.5
2019-06-03,Mo,HG3,"Bunte Gnocchi mit Gorgonzolasauce (3,A,AA,C,G,I)",V,2.5,3.1,4.2
2019-06-03,Mo,HG4,"Cevapcici mit Tzaziki und Djuvec-Reis (3,G,I,J)",R,3.1,3.9,4.6
2019-06-03,Mo,B1,Djuvic-Reis (3),VG,0.8,1.0,1.5
2019-06-03,Mo,N2,Erdbeerpudding (G),V,0.8,1.0,1.5
2019-06-03,Mo,B5,"Salat Buffet (1,3,6,9,16,C,G,J,L)",V,3.0,3.5,4.2
2019-06-03,Mo,B3,"Salatmix (3)Weißkrautsalat Cole Slaw (3,9,C,G,J)BrechbohnensalatG (3,16)Sauerrahm-Dill-Senf-Dressing (3,G,I,J)Essig-Öl Dressing mediteranG (3,16,I)","V,V,VG,VG",0.9,1.1,1.6
2019-06-03,Mo,HG1,"Schweine Hütten Cordon Bleu mit Kartoffelsalat (2,3,AA,C,G,J)",S,0.0,0.0,0.0
2019-06-03,Mo,HG2,"Veganer Pichelsteiner mit Brot (3,A,AA,AB,G,I,L)","VG,V",2.0,2.8,3.6
2019-06-03,Mo,B4,Ziggy Fries (8),VG,1.0,1.1,1.6
2019-06-04,Di,B1,"Bandnudeln (A,AA)",VG,0.7,0.9,1.4
2019-06-04,Di,N2,Bio-Apfeljoghurt (G),"B,V",0.9,1.1,1.5
2019-06-04,Di,N3,"Englishmint Mousse (1,F,G)",V,1.1,1.4,1.6
2019-06-04,Di,HG2,"Gefüllte Paprika in Tomatensauce und Kartoffelpüree (3,A,AA,C,G,I)","S,R",0.0,0.0,0.0
2019-06-04,Di,B2,"Leipziger Allerlei Gemüse (3,I)",VG,0.8,1.0,1.5
2019-06-04,Di,Suppe,"Pfannkuchensuppe (3,A,C,G,I)",V,0.7,0.9,1.4
2019-06-04,Di,B3,Pfefferkartoffeln,VG,0.8,1.0,1.5
2019-06-04,Di,HG1,"Putenschnitzel paniert mit Pfefferkartoffeln (AA,C)",G,0.0,0.0,0.0
2019-06-04,Di,HG4,"Rosmarinkartoffeln mit gebratenem Gemüse und Sojadip (2,3,F,I)",VG,3.1,3.9,4.6
2019-06-04,Di,B5,"Salat Buffet (1,3,6,9,16,C,G,J,L)",V,3.0,3.5,4.2
2019-06-04,Di,B4,"Salatmix (3)Gurkencocktail (16,G)Sellerie Karottenrohkost (3,HB)Curry Dressing (2,3,9,C,G,I,J)Essig-Öl Dressing mediteranG (3,16,I)","V,V,V,V,VG",0.9,1.1,1.6
2019-06-04,Di,N1,Sauerkirschquark (G),V,0.8,1.0,1.5
2019-06-04,Di,HG3,"Spaghetti a la Bolognese vegan (3,A,AA,F,I)",VG,2.0,2.8,3.6
2019-06-05,Mi,N1,"Apfel-Zimt-Joghurt (3,G)",V,0.8,1.0,1.5
2019-06-05,Mi,B2,Bio-Curryreis,"B,VG",0.8,1.0,1.5
2019-06-05,Mi,HG3,"Crepes mit feinem Gemüse (3,8,A,AA,C,G,I)",V,2.3,3.0,4.0
2019-06-05,Mi,B1,"Frühlingsgemüse (3,I)",VG,0.8,1.0,1.5
2019-06-05,Mi,HG4,"Hähnchenkeule Peri Peri mit Kurkuma-Reisnudeln (3,A,AA,I)",G,2.5,3.1,4.2
2019-06-05,Mi,Suppe,"Hühnercremesuppe (A,AA,G,I)",G,0.7,0.9,1.4
2019-06-05,Mi,N3,Obst f. Kiga,,0.9,1.1,1.5
2019-06-05,Mi,B4,Pommes frites (8),VG,1.0,1.1,1.6
2019-06-05,Mi,B5,"Salat Buffet (1,3,6,9,16,C,G,J,L)",V,3.0,3.5,4.2
2019-06-05,Mi,B3,"Salatmix (3)TomatensalatG (3,16)Kohlrabirohkost (3,9,C,G,HB,J)American Dressing (3,9,16,C,G,I,J)Essig-Öl Dressing mediteranG (3,16,I)","V,VG,V,V,VG",0.9,1.1,1.6
2019-06-05,Mi,N4,"Schoko Mousse schwarz-weiß (F,G)",V,1.1,1.4,1.6
2019-06-05,Mi,N2,Schwarzwälder Kirschpudding (G),"V,A",0.8,1.0,1.5
2019-06-05,Mi,HG1,"Schweineschnitzel mit Champingnos überbacken, Rahmsoße und Bio-Nudeln (1,2,3,A,AA,G,I)",S,0.0,0.0,0.0
2019-06-05,Mi,HG2,Veganer Milchreis mit Kirschgrütze (F),VG,2.0,2.8,3.6
2019-06-06,Do,N3,"Aprikosen Fromage (C,F,G)",V,1.1,1.4,1.6
2019-06-06,Do,N2,Bio-Himbeerjoghurt (G),"B,V",0.9,1.1,1.5
2019-06-06,Do,B1,Bio-Paprikareis (3),"B,VG",0.8,1.0,1.5
2019-06-06,Do,B4,"Bratkartoffeln mit Speck (2,3,5,8,AA)",S,1.0,1.1,1.6
2019-06-06,Do,Suppe,"Brühe mit Gemüsenockerl (3,A,AA,C,I)",V,0.7,0.9,1.4
2019-06-06,Do,HG3,"Fleischpflanzerl mit Rahmsauce und Kartoffelpüree (1,3,A,AA,C,G,I,J)","S,R",2.8,3.4,4.4
2019-06-06,Do,HG1,"Fusilli mit Zucchini (3,AA,C,G,I)",V,2.0,2.8,3.6
2019-06-06,Do,B2,"Gemüsecocktail Cordial (3,I)",VG,0.8,1.0,1.5
2019-06-06,Do,N1,"Pudding Siciliana (1,G,H,HC,HG)",V,0.8,1.0,1.5
2019-06-06,Do,B6,"Salat Buffet (1,3,6,9,16,C,G,J,L)",V,3.0,3.5,4.2
2019-06-06,Do,B3,"Salatmix (3)Karottensalat mit SonnenblumenkernenG (16)ChinakohlsalatG (3,16)Sylter Dressing (G,I,J,L)Essig-Öl Dressing mediteranG (3,16,I)","V,VG,VG,V,VG",0.9,1.1,1.6
